time,open,high,low,close,volume,open_interest,Pct_Change,Cumulative_Decline,Threshold,Significant,EMA,Rolling_StdDev
2003-06-04 00:00:00+05:30,10.15,10.3,10.12,10.24,28830,0,0.9861932938856066,-13.101534946077631,-1.259195493643271,Yes,0.4030013582311977,0.8310984259372344
2003-06-05 00:00:00+05:30,10.25,10.42,10.25,10.34,134330,0,0.9765625,-12.124972446077631,-1.0897527560906062,Yes,0.45762622887584553,0.7736894924832258
2003-06-06 00:00:00+05:30,10.48,10.52,10.38,10.5,133290,0,1.547388781431347,-10.577583664646284,-1.003149978900394,Yes,0.5614131386430361,0.782281558771715
2003-06-09 00:00:00+05:30,10.48,10.52,10.48,10.5,34000,0,0.0,-10.577583664646284,-1.0690135423853193,Yes,0.5079452206770326,0.788479381531176
2003-06-10 00:00:00+05:30,10.5,10.6,10.45,10.48,94690,0,-0.19047619047618536,-10.76805985512247,-1.1683539949980442,Yes,0.44142889580529754,0.8048914454016708
2003-06-11 00:00:00+05:30,10.5,10.55,10.45,10.5,18110,0,0.190839694656475,-10.577220160465995,-1.1898314987113836,Yes,0.4175632576006478,0.8036973781560157
2003-06-12 00:00:00+05:30,10.52,10.56,10.48,10.54,22600,0,0.3809523809523707,-10.196267779513624,-1.1845058640300765,Yes,0.41407650744366903,0.7992911857368727
2003-06-13 00:00:00+05:30,10.45,10.67,10.45,10.62,111880,0,0.7590132827324458,-9.43725449678118,-1.1151703859063375,Yes,0.446927628899743,0.7810490074030403
2003-06-16 00:00:00+05:30,10.55,10.67,10.52,10.61,21070,0,-0.09416195856873921,-9.531416455349918,-1.0938591607259447,Yes,0.39539528723607803,0.7446272239810113
2003-06-17 00:00:00+05:30,10.62,10.87,10.62,10.84,92270,0,2.1677662582469504,-7.3636501971029675,-1.1100666540517725,Yes,0.5641925225704468,0.8371295883111097
2003-06-18 00:00:00+05:30,11.02,11.05,10.8,10.9,95480,0,0.5535055350553542,-6.810144662047613,-0.9849711615747766,Yes,0.5631747142356761,0.7740729379052264
2003-06-19 00:00:00+05:30,10.95,11.02,10.9,10.95,104970,0,0.4587155963302614,-6.351429065717352,-0.9609357946344315,Yes,0.5532262268161128,0.7570810107252721
2003-06-20 00:00:00+05:30,10.95,11.12,10.95,11.03,143800,0,0.7305936073059405,-5.6208354584114115,-0.9410933938316355,Yes,0.5701183582913345,0.755605876061485
2003-06-23 00:00:00+05:30,11.08,11.14,10.98,11.01,82270,0,-0.1813236627379866,-5.802159121149398,-0.8745436893842026,Yes,0.4985524515266372,0.6865480704554199
2003-06-24 00:00:00+05:30,11.0,11.1,10.94,11.06,36850,0,0.4541326067211582,-5.3480265144282395,-0.7022063888776293,Yes,0.49432199011659156,0.5982641894971105
2003-06-25 00:00:00+05:30,11.0,11.25,10.95,11.2,58440,0,1.2658227848101111,-4.082203729618128,-0.662462710136273,Yes,0.5677982562778792,0.6151304832070761
2003-06-26 00:00:00+05:30,11.29,11.29,11.12,11.18,88950,0,-0.17857142857142794,-4.260775158189556,-0.7686617134951443,Yes,0.49671542914937367,0.632688571322259
2003-06-27 00:00:00+05:30,11.16,11.32,11.08,11.32,123260,0,1.2522361359570633,-3.008539022232493,-0.7037012834493586,Yes,0.5686697821786775,0.636185532814018
2003-06-30 00:00:00+05:30,11.3,11.5,11.28,11.44,66970,0,1.0600706713780772,-1.9484683508544158,-0.6609180034059121,Yes,0.6154698668643346,0.6381939351351233
2003-07-01 00:00:00+05:30,11.4,11.48,11.28,11.3,52310,0,-1.2237762237762184,-3.1722445746306343,-1.0799884245489197,Yes,0.4403035725176152,0.7601459985332675
2003-07-02 00:00:00+05:30,11.3,11.57,11.3,11.48,30210,0,1.5929203539823078,-1.5793242206483264,-1.0302469562352572,Yes,0.5500765993237764,0.7901617777795168
2003-07-03 00:00:00+05:30,11.5,11.6,11.38,11.4,46050,0,-0.6968641114982632,-2.2761883321465897,-1.2346133729298852,Yes,0.4313203411502488,0.832966857040067
2003-07-04 00:00:00+05:30,11.5,11.57,11.38,11.48,12710,0,0.7017543859649145,-1.5744339461816752,-1.1375189370306609,Yes,0.45707596446593124,0.797297450748296
2003-07-07 00:00:00+05:30,11.4,11.6,11.4,11.6,30990,0,1.0452961672473782,-0.529137778934297,-1.087882853215468,No,0.5130969361594023,0.8004898946874351
2003-07-08 00:00:00+05:30,11.5,11.68,11.5,11.64,33830,0,0.34482758620690834,-0.1843101927273887,-1.0727290812383397,No,0.4970712837829743,0.784900182510657
2003-07-09 00:00:00+05:30,11.6,11.6,11.45,11.6,13220,0,-0.3436426116838587,-0.5279528044112474,-1.1946886720799081,No,0.417003293738514,0.8058459829092111
2003-07-10 00:00:00+05:30,11.6,11.88,11.6,11.79,60930,0,1.6379310344827536,1.1099782300715062,-1.1546870273458567,No,0.5332821261903463,0.8439845767681015
2003-07-11 00:00:00+05:30,11.72,11.85,11.65,11.69,71210,0,-0.8481764206955011,0.26180180937600506,-1.396832528852151,No,0.40171464553455133,0.8992735871933512
2003-07-14 00:00:00+05:30,11.7,11.88,11.7,11.86,13360,0,1.4542343883661157,0.26180180937600506,-1.324714651131056,No,0.5019546210423194,0.9133346360866876
2003-07-15 00:00:00+05:30,11.8,11.8,11.58,11.6,29870,0,-2.1922428330522714,-1.9304410236762664,-1.801947416205669,Yes,0.245364387319025,1.023655901762347
2003-07-16 00:00:00+05:30,11.6,11.85,11.6,11.85,42950,0,2.155172413793105,-1.9304410236762664,-1.7740191306636737,Yes,0.4272508660308421,1.1006349983472579
2003-07-17 00:00:00+05:30,11.89,11.92,11.75,11.75,79900,0,-0.8438818565400852,-2.7743228802163515,-1.9667263014201937,Yes,0.30619060673837284,1.1364584540792833
2003-07-18 00:00:00+05:30,11.5,11.65,11.4,11.5,52230,0,-2.127659574468088,-4.90198245468444,-2.446172403522427,Yes,0.07439535138537656,1.2602838774539018
2003-07-21 00:00:00+05:30,11.55,11.55,11.23,11.34,63210,0,-1.3913043478260834,-6.293286802510523,-2.6821982643020945,Yes,-0.065195096158572,1.3085015840717613
2003-07-22 00:00:00+05:30,11.23,11.33,11.2,11.25,47300,0,-0.7936507936507908,-7.086937596161314,-2.7809692690459773,Yes,-0.13457182925306901,1.323198719896454
2003-07-23 00:00:00+05:30,11.54,11.54,11.3,11.37,29380,0,1.0666666666666602,-6.020270929494654,-2.6494358840558383,Yes,-0.02016816297499957,1.3146338605404193
2003-07-24 00:00:00+05:30,11.44,11.6,11.38,11.52,56010,0,1.3192612137203241,-4.70100971577433,-2.575219234978508,Yes,0.10739653956741219,1.34130788727296
2003-07-25 00:00:00+05:30,11.62,11.78,11.58,11.72,16730,0,1.736111111111116,-2.9648986046632135,-2.469903780055463,Yes,0.2625122130477649,1.3662079965516138
2003-07-28 00:00:00+05:30,11.72,11.99,11.72,11.96,59110,0,2.0477815699658786,-2.9648986046632135,-2.400501303233411,Yes,0.43253786608758527,1.416519584660498
2003-07-29 00:00:00+05:30,11.8,11.9,11.73,11.85,8360,0,-0.9197324414715768,0.0,-2.499502966176698,No,0.30375021774861743,1.4016265919626576
2003-07-30 00:00:00+05:30,11.85,12.0,11.81,12.0,21420,0,1.2658227848101333,0.0,-2.378482646523381,No,0.39537617651638085,1.386929411519881
2003-07-31 00:00:00+05:30,12.0,12.18,12.0,12.0,27630,0,0.0,0.0,-2.3843946244368524,No,0.35772130256243984,1.371057963499646
2003-08-01 00:00:00+05:30,11.94,12.1,11.9,12.07,53080,0,0.5833333333333357,0.0,-2.3594527436213064,No,0.3792081626358585,1.3693304531285824
2003-08-04 00:00:00+05:30,12.19,12.28,12.1,12.25,8510,0,1.4913007456503813,0.0,-2.2875224144960313,No,0.485121741970575,1.3863220782333032
2003-08-05 00:00:00+05:30,12.3,12.3,12.0,12.07,24160,0,-1.4693877551020362,-1.4693877551020362,-2.581633157251825,No,0.29897798034461204,1.4403055687982185
2003-08-06 00:00:00+05:30,12.02,12.02,12.0,12.0,10430,0,-0.5799502899751507,-2.049338045077187,-2.676497813268295,No,0.21527052602844415,1.4458841696483695
2003-08-07 00:00:00+05:30,11.91,12.25,11.9,12.18,6490,0,1.4999999999999902,-0.5493380450771967,-2.5401223088912688,No,0.33762571402573427,1.4388740114585015
2003-08-08 00:00:00+05:30,12.25,12.55,12.21,12.53,31150,0,2.8735632183908066,-0.5493380450771967,-2.4952610720409742,No,0.5791435715843125,1.5372023218126434
2003-08-11 00:00:00+05:30,12.51,12.6,12.35,12.57,62440,0,0.31923383878691425,0.0,-2.4764665690301357,No,0.554390263698846,1.5154284163644909
2003-08-12 00:00:00+05:30,12.6,12.7,12.4,12.4,220150,0,-1.352426412092278,-1.352426412092278,-2.5332674538532194,No,0.3727886755282629,1.4530280646907412
2003-08-13 00:00:00+05:30,12.5,12.7,12.48,12.6,144140,0,1.6129032258064502,-1.352426412092278,-2.353475476637343,No,0.4908948231738045,1.4221851499055738
2003-08-14 00:00:00+05:30,12.65,12.8,12.6,12.7,11240,0,0.7936507936507908,0.0,-2.277841842523756,No,0.5197287251239937,1.3987852838238748
2003-08-18 00:00:00+05:30,12.75,13.0,12.75,12.86,191120,0,1.2598425196850505,0.0,-1.9628095525918936,No,0.5902157531774277,1.2765126528846606
2003-08-19 00:00:00+05:30,13.0,13.09,12.98,13.09,51640,0,1.7884914463452528,0.0,-1.7280935187350939,No,0.7043372477648396,1.2162153832499667
2003-08-20 00:00:00+05:30,12.92,12.99,12.85,12.9,71690,0,-1.4514896867838023,-1.4514896867838023,-2.0356405212427635,No,0.4990203968554452,1.2673304590491044
2003-08-21 00:00:00+05:30,12.95,13.05,12.9,12.98,35840,0,0.6201550387596955,-0.8313346480241068,-2.018150963436405,No,0.5105570294177547,1.26435399642708
2003-08-22 00:00:00+05:30,13.1,13.2,12.96,13.11,90890,0,1.001540832049308,-0.8313346480241068,-1.958225178874343,No,0.5573173915731408,1.257771285223742
2003-08-25 00:00:00+05:30,13.2,13.22,12.7,12.81,60120,0,-2.2883295194507935,-3.1196641674749004,-2.495241534821547,Yes,0.28630340004705174,1.3907724674342994
2003-08-26 00:00:00+05:30,12.72,13.28,12.71,13.17,58420,0,2.810304449648715,-3.1196641674749004,-2.3654984353748425,Yes,0.5266844523900673,1.4460914438824548
2003-08-27 00:00:00+05:30,13.38,13.59,13.28,13.32,94680,0,1.1389521640091216,0.0,-2.2412796472007654,No,0.5849956630204535,1.4131376551106094
2003-08-28 00:00:00+05:30,13.2,13.46,13.2,13.3,19360,0,-0.15015015015015232,-0.15015015015015232,-2.3115719617480406,No,0.5149817760518244,1.4132768688999324
2003-08-29 00:00:00+05:30,13.3,13.7,13.3,13.6,21870,0,2.2556390977443552,-0.15015015015015232,-2.23614030540003,No,0.6807586638320654,1.4584494846160476
2003-09-01 00:00:00+05:30,13.9,13.9,13.58,13.7,31790,0,0.7352941176470562,0.0,-2.2311400908503494,No,0.6859525165763503,1.4585463037133497
2003-09-02 00:00:00+05:30,13.71,13.78,13.65,13.66,10060,0,-0.29197080291970545,-0.29197080291970545,-2.3244313820902582,No,0.5928169623386307,1.4586241722144444
2003-09-03 00:00:00+05:30,13.62,13.94,13.4,13.49,72710,0,-1.2445095168374776,-1.536480319757183,-2.4681064234796777,No,0.4178334881313822,1.44296995580553
2003-09-04 00:00:00+05:30,13.28,13.8,13.28,13.7,17310,0,1.5567086730911672,-1.536480319757183,-2.3389036098648344,No,0.5262977914608855,1.43260070066286
2003-09-05 00:00:00+05:30,13.88,13.97,13.8,13.91,68110,0,1.532846715328473,0.0,-2.2450713829861257,No,0.622159593733989,1.4336154883600574
2003-09-08 00:00:00+05:30,14.08,14.24,14.08,14.16,40190,0,1.797268152408349,0.0,-1.9966425249014117,No,0.7340746945601184,1.365358609730765
2003-09-09 00:00:00+05:30,14.35,14.9,14.1,14.11,176510,0,-0.3531073446327748,-0.3531073446327748,-2.1322533474959564,No,0.6305335479703191,1.3813934477331378
2003-09-10 00:00:00+05:30,13.8,14.15,13.8,14.06,42240,0,-0.3543586109142405,-0.7074659555470153,-2.112139479050087,No,0.5367342947432182,1.3244368868966527
2003-09-11 00:00:00+05:30,14.18,14.18,14.05,14.05,3130,0,-0.07112375533427917,-0.7785897108812945,-2.146570461164909,No,0.4788430518786947,1.3127067565218018
2003-09-12 00:00:00+05:30,14.05,14.18,13.7,13.81,22510,0,-1.708185053380784,-2.4867747642620786,-2.53880135512566,No,0.2705546609016015,1.4046780080136307
2003-09-15 00:00:00+05:30,13.7,13.7,13.25,13.3,83050,0,-3.692976104272261,-6.17975086853434,-3.4335331097591895,Yes,-0.1069244595911473,1.6633043250840212
2003-09-16 00:00:00+05:30,13.26,13.85,13.02,13.78,71570,0,3.609022556390973,-2.570728312143367,-3.3531602643261933,No,0.24697525621667366,1.8000677602714334
2003-09-17 00:00:00+05:30,13.8,13.8,13.48,13.53,197900,0,-1.8142235123367212,-4.384951824480089,-3.589467795807861,Yes,0.050670611592540826,1.8200692037002009
2003-09-18 00:00:00+05:30,13.25,13.7,13.05,13.12,33600,0,-3.0303030303030276,-7.415254854783116,-4.161130041650068,Yes,-0.24275544954037043,1.959187296054849
2003-09-19 00:00:00+05:30,13.14,13.28,12.92,13.15,19100,0,0.22865853658537993,-7.186596318197736,-4.09280519749687,Yes,-0.1978588794331561,1.947473159031857
2003-09-22 00:00:00+05:30,13.3,13.6,13.0,13.05,55800,0,-0.760456273764254,-7.94705259196199,-4.012285818652557,Yes,-0.25143958365516544,1.8804231174986958
2003-09-23 00:00:00+05:30,12.9,13.25,12.9,13.18,7950,0,0.9961685823754785,-6.950884009586511,-3.701836600952174,Yes,-0.13261975831891365,1.7846084213166302
2003-09-24 00:00:00+05:30,13.05,13.62,12.92,13.54,49580,0,2.73141122913505,-4.219472780451461,-3.6011727379056815,Yes,0.1401450976290829,1.8706589177673822
2003-09-25 00:00:00+05:30,13.6,13.69,13.42,13.47,28980,0,-0.5169867060561217,-4.736459486507583,-3.672477764530791,Yes,0.07756111632573007,1.8750194404282605
2003-09-26 00:00:00+05:30,13.62,13.81,13.55,13.77,83960,0,2.2271714922048824,-2.5092879943027,-3.4642963394104456,No,0.2822859140285065,1.873291126719476
2003-09-29 00:00:00+05:30,13.85,13.98,13.85,13.91,8160,0,1.0167029774873049,-1.4925850168153953,-3.406825514159113,No,0.3522303962626777,1.8795279552108954
2003-09-30 00:00:00+05:30,13.85,14.24,13.85,14.21,32350,0,2.1567217828900143,-1.4925850168153953,-3.34022694968153,No,0.5240867187986145,1.9321568342400723
2003-10-01 00:00:00+05:30,14.21,14.33,14.03,14.27,30090,0,0.4222378606614896,0.0,-3.2887745329470253,No,0.5143868275474597,1.9015806802472426
2003-10-03 00:00:00+05:30,14.3,14.55,14.3,14.49,54430,0,1.5416958654520085,0.0,-3.189895868306051,No,0.6122257835383691,1.90106082592221
2003-10-06 00:00:00+05:30,14.8,14.8,14.63,14.71,59440,0,1.5182884748102143,0.0,-3.1026141449619704,No,0.6985174684214019,1.9005658066916862
2003-10-07 00:00:00+05:30,14.9,14.97,14.83,14.84,12320,0,0.8837525492861875,0.0,-3.030641475022601,No,0.7161589046942387,1.8734001898584198
2003-10-08 00:00:00+05:30,15.0,15.16,14.7,14.8,53660,0,-0.26954177897573484,-0.26954177897573484,-3.1218642654098048,No,0.6222826491066222,1.8720734572582136
2003-10-09 00:00:00+05:30,14.85,15.1,14.85,14.98,39870,0,1.216216216216215,-0.26954177897573484,-3.077288475234292,No,0.6788477507361073,1.8780681129851997
2003-10-10 00:00:00+05:30,15.25,15.32,15.15,15.24,66660,0,1.735647530040052,0.0,-3.02222609228741,No,0.7794953487650544,1.9008607205262322
2003-10-13 00:00:00+05:30,15.34,15.55,15.3,15.53,34360,0,1.9028871391076008,0.0,-2.83081673706352,No,0.8864850430833922,1.8586508900734562
2003-10-14 00:00:00+05:30,15.5,15.5,15.2,15.35,68710,0,-1.159047005795233,-1.159047005795233,-2.551288231855184,No,0.6916724669997136,1.6214803494274488
2003-10-15 00:00:00+05:30,15.2,15.4,15.03,15.31,45330,0,-0.2605863192182367,-1.4196333250134696,-2.3694878413009963,No,0.6009811540265755,1.485234497663786
